Order,Latitude,Longitude,Unused,Date,Time
1483,39.905165000000004,116.392072,0,10/11/09,15:02:24
1484,39.905161,116.39208899999998,0,10/11/09,15:02:29
1485,39.905173,116.392096,0,10/11/09,15:02:34
1486,39.905173,116.392096,0,10/11/09,15:02:37
1487,39.905165000000004,116.392101,0,10/11/09,15:02:39
1488,39.905165000000004,116.39211499999999,0,10/11/09,15:02:44
1489,39.905177,116.39213500000001,0,10/11/09,15:02:49
1490,39.905183,116.39211399999999,0,10/11/09,15:02:54
1491,39.905183,116.39211399999999,0,10/11/09,15:02:57
1492,39.905184999999996,116.39211999999999,0,10/11/09,15:02:59
1493,39.905173,116.392127,0,10/11/09,15:03:04
1494,39.905164,116.39216,0,10/11/09,15:03:09
1495,39.905190000000005,116.392149,0,10/11/09,15:03:14
1496,39.905195,116.392174,0,10/11/09,15:03:19
1497,39.905190000000005,116.392169,0,10/11/09,15:03:24
1498,39.905196999999994,116.392169,0,10/11/09,15:03:29
1499,39.905196000000004,116.392176,0,10/11/09,15:03:34
1500,39.905196000000004,116.392176,0,10/11/09,15:03:37
1501,39.9052,116.392169,0,10/11/09,15:03:39
1502,39.905196999999994,116.392191,0,10/11/09,15:03:44
1503,39.905184000000006,116.392182,0,10/11/09,15:03:49
1504,39.905184000000006,116.392182,0,10/11/09,15:03:52
1505,39.905188,116.392176,0,10/11/09,15:03:54
1506,39.905187,116.39216200000001,0,10/11/09,15:03:59
1507,39.905187,116.39216200000001,0,10/11/09,15:04:02
1508,39.905182,116.392164,0,10/11/09,15:04:04
1509,39.905275,116.391846,0,10/11/09,15:08:04
1510,39.905272,116.39182,0,10/11/09,15:08:09
1511,39.905264,116.39178100000001,0,10/11/09,15:08:14
1512,39.905229,116.391728,0,10/11/09,15:08:19
1513,39.905221999999995,116.391677,0,10/11/09,15:08:24
1514,39.90521,116.39164099999999,0,10/11/09,15:08:29
1515,39.905193,116.39161299999999,0,10/11/09,15:08:34
1516,39.905162,116.391586,0,10/11/09,15:08:39
1517,39.905112,116.39155900000002,0,10/11/09,15:08:44
1518,39.905088,116.391525,0,10/11/09,15:08:49
1519,39.90507,116.391498,0,10/11/09,15:08:54
1520,39.905063,116.391451,0,10/11/09,15:08:59
1521,39.905053,116.391419,0,10/11/09,15:09:04
1522,39.905039,116.39137,0,10/11/09,15:09:09
1523,39.90502,116.391355,0,10/11/09,15:09:14
1524,39.905021000000005,116.391309,0,10/11/09,15:09:19
1525,39.904996000000004,116.391279,0,10/11/09,15:09:24
1526,39.904983,116.391228,0,10/11/09,15:09:29
1527,39.904946,116.391224,0,10/11/09,15:09:34
1528,39.904909,116.391198,0,10/11/09,15:09:39
1529,39.904887,116.391153,0,10/11/09,15:09:44
1530,39.904869,116.39111000000001,0,10/11/09,15:09:49
1531,39.904874,116.391072,0,10/11/09,15:09:54
1532,39.90485,116.39105,0,10/11/09,15:09:59
1533,39.904835,116.39103100000001,0,10/11/09,15:10:04
1534,39.904810999999995,116.391005,0,10/11/09,15:10:09
1535,39.904790999999996,116.390978,0,10/11/09,15:10:14
1536,39.904765000000005,116.39091699999999,0,10/11/09,15:10:19
1537,39.904758,116.390872,0,10/11/09,15:10:24
1538,39.904759999999996,116.39085800000001,0,10/11/09,15:10:29
1539,39.904762,116.390856,0,10/11/09,15:10:34
1540,39.904765000000005,116.390852,0,10/11/09,15:10:39
1541,39.904764,116.390845,0,10/11/09,15:10:44
1542,39.904761,116.39084,0,10/11/09,15:10:49
1543,39.904761,116.39084,0,10/11/09,15:10:52
1544,39.904765000000005,116.39084,0,10/11/09,15:10:54
1545,39.904753,116.39085,0,10/11/09,15:10:59
1546,39.904764,116.39085700000001,0,10/11/09,15:11:04
1547,39.904759000000006,116.390847,0,10/11/09,15:11:09
1548,39.904756,116.390821,0,10/11/09,15:11:14
1549,39.904749,116.390803,0,10/11/09,15:11:19
1550,39.90473,116.390794,0,10/11/09,15:11:24
1551,39.904731,116.39078799999999,0,10/11/09,15:11:29
1552,39.904731,116.39078799999999,0,10/11/09,15:11:32
1553,39.904723,116.39078300000001,0,10/11/09,15:11:34
1554,39.904728000000006,116.39076999999999,0,10/11/09,15:11:39
1555,39.904724,116.39076399999999,0,10/11/09,15:11:44
1556,39.904721,116.39076100000001,0,10/11/09,15:11:49
1557,39.904721,116.39076200000001,0,10/11/09,15:11:54
1558,39.904722,116.39076200000001,0,10/11/09,15:11:59
1559,39.904722,116.39076200000001,0,10/11/09,15:12:04
1560,39.904722,116.39076200000001,0,10/11/09,15:12:09
1561,39.904721,116.39076200000001,0,10/11/09,15:12:14
1562,39.904721,116.39076200000001,0,10/11/09,15:12:19
1563,39.904721,116.39076200000001,0,10/11/09,15:12:24
1564,39.904872999999995,116.39099399999999,0,10/11/09,15:16:14
1565,39.904916,116.39101799999999,0,10/11/09,15:16:19
1566,39.904964,116.39106399999999,0,10/11/09,15:16:24
1567,39.905015,116.391097,0,10/11/09,15:16:29
1568,39.905074,116.391131,0,10/11/09,15:16:34
1569,39.905112,116.391177,0,10/11/09,15:16:39
1570,39.905148,116.391217,0,10/11/09,15:16:44
1571,39.905165000000004,116.39126599999999,0,10/11/09,15:16:49
1572,39.905175,116.39133100000001,0,10/11/09,15:16:54
1573,39.905193,116.39139899999999,0,10/11/09,15:16:59
1574,39.905193,116.391471,0,10/11/09,15:17:04
1575,39.905221000000004,116.39153,0,10/11/09,15:17:09
1576,39.905229999999996,116.391577,0,10/11/09,15:17:14
1577,39.905252000000004,116.391628,0,10/11/09,15:17:19
1578,39.90526,116.39168899999999,0,10/11/09,15:17:24
1579,39.905271,116.391725,0,10/11/09,15:17:29
1580,39.905288,116.39176200000001,0,10/11/09,15:17:34
1581,39.905307,116.39181599999999,0,10/11/09,15:17:39
1582,39.905313,116.39185400000001,0,10/11/09,15:17:44
1583,39.905332,116.39187,0,10/11/09,15:17:49
1584,39.905369,116.391912,0,10/11/09,15:17:54
1585,39.905384999999995,116.391976,0,10/11/09,15:17:59
1586,39.905398999999996,116.392025,0,10/11/09,15:18:04
1587,39.905409000000006,116.392063,0,10/11/09,15:18:09
1588,39.905434,116.39210700000001,0,10/11/09,15:18:14
1589,39.905465,116.39215800000001,0,10/11/09,15:18:19
1590,39.905466,116.39218400000001,0,10/11/09,15:18:24
1591,39.905463,116.392223,0,10/11/09,15:18:29
1592,39.905449,116.39223999999999,0,10/11/09,15:18:34
1593,39.905429,116.392251,0,10/11/09,15:18:39
1594,39.905440999999996,116.392288,0,10/11/09,15:18:44
1595,39.905440999999996,116.392288,0,10/11/09,15:18:47
1596,39.905438000000004,116.39228600000001,0,10/11/09,15:18:49
1597,39.905444,116.392276,0,10/11/09,15:18:54
1598,39.905451,116.392277,0,10/11/09,15:18:59
1599,39.905454999999996,116.392276,0,10/11/09,15:19:04
1600,39.905454999999996,116.392276,0,10/11/09,15:19:07
1601,39.90546,116.392273,0,10/11/09,15:19:09
1602,39.905440000000006,116.39226399999998,0,10/11/09,15:19:14
1603,39.905434,116.39225400000001,0,10/11/09,15:19:19
1604,39.905429999999996,116.392256,0,10/11/09,15:19:24
1605,39.905436,116.39225,0,10/11/09,15:19:29
1606,39.905439,116.392251,0,10/11/09,15:19:34
1607,39.905440000000006,116.392247,0,10/11/09,15:19:39
1608,39.905440000000006,116.392247,0,10/11/09,15:19:42
1609,39.905440000000006,116.392253,0,10/11/09,15:19:44
1610,39.905435,116.39228999999999,0,10/11/09,15:19:49
1611,39.905443,116.392347,0,10/11/09,15:19:54
1612,39.905431,116.39238799999998,0,10/11/09,15:19:59
1613,39.905409999999996,116.39244199999999,0,10/11/09,15:20:04
1614,39.905390000000004,116.39246899999999,0,10/11/09,15:20:09
1615,39.905368,116.392471,0,10/11/09,15:20:14
1616,39.905341,116.39248500000001,0,10/11/09,15:20:19
1617,39.905334,116.392472,0,10/11/09,15:20:24
1618,39.905334,116.39248899999998,0,10/11/09,15:20:29
1619,39.905327,116.392504,0,10/11/09,15:20:34
1620,39.905327,116.392504,0,10/11/09,15:20:37
1621,39.905335,116.392501,0,10/11/09,15:20:39
1622,39.905335,116.39248899999998,0,10/11/09,15:20:44
1623,39.905333,116.392481,0,10/11/09,15:20:49
1624,39.905333,116.392481,0,10/11/09,15:20:52
1625,39.905336,116.39248,0,10/11/09,15:20:54
1626,39.905326,116.39248899999998,0,10/11/09,15:20:59
1627,39.905326,116.39248799999999,0,10/11/09,15:21:04
1628,39.905328000000004,116.39249,0,10/11/09,15:21:09
1629,39.905331,116.39249099999999,0,10/11/09,15:21:14
1630,39.905333,116.39249199999999,0,10/11/09,15:21:19
1631,39.905337,116.39249099999999,0,10/11/09,15:21:24
1632,39.905342,116.39249299999999,0,10/11/09,15:21:29
1633,39.905347,116.39249199999999,0,10/11/09,15:21:34
1634,39.905353999999996,116.39248500000001,0,10/11/09,15:21:39
1635,39.905361,116.39248300000001,0,10/11/09,15:21:44
1636,39.905365,116.39248,0,10/11/09,15:21:49
1637,39.905366,116.392478,0,10/11/09,15:21:54
1638,39.905371,116.392482,0,10/11/09,15:21:59
1639,39.905371,116.392482,0,10/11/09,15:22:02
1640,39.905378000000006,116.39248799999999,0,10/11/09,15:22:04
1641,39.905387,116.39249699999999,0,10/11/09,15:22:09
1642,39.905409999999996,116.392503,0,10/11/09,15:22:14
1643,39.905442,116.39249099999999,0,10/11/09,15:22:19
1644,39.905482,116.39246399999999,0,10/11/09,15:22:24
1645,39.905494,116.392424,0,10/11/09,15:22:29
1646,39.905522999999995,116.392381,0,10/11/09,15:22:34
1647,39.905557,116.39232700000001,0,10/11/09,15:22:39
1648,39.905590000000004,116.392292,0,10/11/09,15:22:44
1649,39.905609000000005,116.39225400000001,0,10/11/09,15:22:49
1650,39.905613,116.39220700000001,0,10/11/09,15:22:54
1651,39.905614,116.39217,0,10/11/09,15:22:59
1652,39.905618,116.3921,0,10/11/09,15:23:04
1653,39.905619,116.39204699999999,0,10/11/09,15:23:09
1654,39.905634,116.391989,0,10/11/09,15:23:14
1655,39.905646000000004,116.391934,0,10/11/09,15:23:19
1656,39.905646000000004,116.39188,0,10/11/09,15:23:24
1657,39.905644,116.39184499999999,0,10/11/09,15:23:29
1658,39.90562,116.39181299999998,0,10/11/09,15:23:34
1659,39.905589,116.39178799999999,0,10/11/09,15:23:39
1660,39.90555,116.39176699999999,0,10/11/09,15:23:44
1661,39.905505,116.391756,0,10/11/09,15:23:49
1662,39.905471,116.39173799999999,0,10/11/09,15:23:54
1663,39.905424,116.391725,0,10/11/09,15:23:59
1664,39.905386,116.391678,0,10/11/09,15:24:04
1665,39.905361,116.391658,0,10/11/09,15:24:09
1666,39.905346,116.39161499999999,0,10/11/09,15:24:14
1667,39.905332,116.39157800000001,0,10/11/09,15:24:19
1668,39.90532,116.39153700000001,0,10/11/09,15:24:24
1669,39.905304,116.39149499999999,0,10/11/09,15:24:29
1670,39.905305,116.391461,0,10/11/09,15:24:34
1671,39.905285,116.39141599999999,0,10/11/09,15:24:39
1672,39.905263,116.39136699999999,0,10/11/09,15:24:44
1673,39.905252000000004,116.39133100000001,0,10/11/09,15:24:49
1674,39.905231,116.39126,0,10/11/09,15:24:54
1675,39.905215000000005,116.39121499999999,0,10/11/09,15:24:59
1676,39.905193,116.39115600000001,0,10/11/09,15:25:04
1677,39.905175,116.39109599999999,0,10/11/09,15:25:09
1678,39.905164,116.391053,0,10/11/09,15:25:14
1679,39.905165999999994,116.39098999999999,0,10/11/09,15:25:19
1680,39.90517,116.390978,0,10/11/09,15:25:24
1681,39.90517,116.390978,0,10/11/09,15:25:27
1682,39.905167,116.39098200000001,0,10/11/09,15:25:29
1683,39.905153000000006,116.390965,0,10/11/09,15:25:34
1684,39.905122999999996,116.390943,0,10/11/09,15:25:39
1685,39.90511,116.39092099999999,0,10/11/09,15:25:44
1686,39.90511,116.39092099999999,0,10/11/09,15:25:47
1687,39.905118,116.390927,0,10/11/09,15:25:49
1688,39.905120000000004,116.390918,0,10/11/09,15:25:54
1689,39.90513,116.39086699999999,0,10/11/09,15:25:59
1690,39.905177,116.390805,0,10/11/09,15:26:04
1691,39.905217,116.390748,0,10/11/09,15:26:09
1692,39.905235,116.39071299999999,0,10/11/09,15:26:14
1693,39.905241,116.39065500000001,0,10/11/09,15:26:19
1694,39.905272,116.39061299999999,0,10/11/09,15:26:24
1695,39.905291999999996,116.39056599999999,0,10/11/09,15:26:29
1696,39.905322999999996,116.39054099999998,0,10/11/09,15:26:34
1697,39.905373,116.39053100000001,0,10/11/09,15:26:39
1698,39.905423,116.39053200000001,0,10/11/09,15:26:44
1699,39.905473,116.390507,0,10/11/09,15:26:49
1700,39.905521,116.390472,0,10/11/09,15:26:54
1701,39.905545000000004,116.390431,0,10/11/09,15:26:59
1702,39.905576,116.39038700000002,0,10/11/09,15:27:04
1703,39.905607,116.39035200000001,0,10/11/09,15:27:09
1704,39.905638,116.39036499999999,0,10/11/09,15:27:14
1705,39.905656,116.390363,0,10/11/09,15:27:19
1706,39.905661,116.390353,0,10/11/09,15:27:24
1707,39.905664,116.390351,0,10/11/09,15:27:29
1708,39.905664,116.390351,0,10/11/09,15:27:32
1709,39.905666,116.390349,0,10/11/09,15:27:34
1710,39.905658,116.39036100000001,0,10/11/09,15:27:39
1711,39.905662,116.390371,0,10/11/09,15:27:44
1712,39.905701,116.390396,0,10/11/09,15:27:49
1713,39.905732,116.390413,0,10/11/09,15:27:54
1714,39.905758,116.39043899999999,0,10/11/09,15:27:59
1715,39.905783,116.39043500000001,0,10/11/09,15:28:04
1716,39.905775,116.390422,0,10/11/09,15:28:09
1717,39.905770000000004,116.390409,0,10/11/09,15:28:14
1718,39.90576,116.39041200000001,0,10/11/09,15:28:19
1719,39.905778999999995,116.39043500000001,0,10/11/09,15:28:24
1720,39.905782,116.39043000000001,0,10/11/09,15:28:29
1721,39.905786,116.390422,0,10/11/09,15:28:34
1722,39.905781,116.390424,0,10/11/09,15:28:39
1723,39.905781,116.390424,0,10/11/09,15:28:42
1724,39.90578,116.390432,0,10/11/09,15:28:44
1725,39.905778000000005,116.390442,0,10/11/09,15:28:49
1726,39.905783,116.390452,0,10/11/09,15:28:54
1727,39.905781,116.39045700000001,0,10/11/09,15:28:59
1728,39.905784999999995,116.39045800000001,0,10/11/09,15:29:04
1729,39.905786,116.39045800000001,0,10/11/09,15:29:09
1730,39.905786,116.39046100000002,0,10/11/09,15:29:14
1731,39.905789,116.39046,0,10/11/09,15:29:19
1732,39.905792,116.390459,0,10/11/09,15:29:24
1733,39.905796,116.39045800000001,0,10/11/09,15:29:29
1734,39.905802,116.39045300000001,0,10/11/09,15:29:34
1735,39.9058,116.390454,0,10/11/09,15:29:39
1736,39.905802,116.39045300000001,0,10/11/09,15:29:44
1737,39.905802,116.390452,0,10/11/09,15:29:49
1738,39.905802,116.390452,0,10/11/09,15:29:52
1739,39.905801000000004,116.390452,0,10/11/09,15:29:54
1740,39.905789,116.390422,0,10/11/09,15:29:59
1741,39.905762,116.390359,0,10/11/09,15:30:04
1742,39.905761,116.39033500000001,0,10/11/09,15:30:09
1743,39.905761,116.390308,0,10/11/09,15:30:14
1744,39.905771,116.390252,0,10/11/09,15:30:19
1745,39.905762,116.390221,0,10/11/09,15:30:24
1746,39.90576,116.39021699999999,0,10/11/09,15:30:29
1747,39.90576,116.39021699999999,0,10/11/09,15:30:32
1748,39.905761,116.390222,0,10/11/09,15:30:34
1749,39.905759,116.390253,0,10/11/09,15:30:39
1750,39.905758,116.390286,0,10/11/09,15:30:44
1751,39.905722999999995,116.3903,0,10/11/09,15:30:49
1752,39.905638,116.39024099999999,0,10/11/09,15:30:54
1753,39.905574,116.39023300000001,0,10/11/09,15:30:59
1754,39.905635,116.38989099999999,0,10/11/09,15:34:19
1755,39.905609000000005,116.38983999999999,0,10/11/09,15:34:24
1756,39.9066,116.38881200000002,0,10/11/09,15:36:59
1757,39.906459000000005,116.38878000000001,0,10/11/09,15:37:04
1758,39.906481,116.3888,0,10/11/09,15:37:09
1759,39.906507,116.388801,0,10/11/09,15:37:14
1760,39.906507,116.388801,0,10/11/09,15:37:17
1761,39.906504,116.38880400000001,0,10/11/09,15:37:19
1762,39.90652,116.38876599999999,0,10/11/09,15:37:24
1763,39.906513000000004,116.388706,0,10/11/09,15:37:29
1764,39.906487,116.38863799999999,0,10/11/09,15:37:34
1765,39.906484999999996,116.388577,0,10/11/09,15:37:39
1766,39.906484999999996,116.38851899999999,0,10/11/09,15:37:44
1767,39.906476,116.38846699999999,0,10/11/09,15:37:49
1768,39.906477,116.38841699999999,0,10/11/09,15:37:54
1769,39.906493,116.38837,0,10/11/09,15:37:59
1770,39.906515,116.38830800000001,0,10/11/09,15:38:04
1771,39.906476,116.38824,0,10/11/09,15:38:09
1772,39.906489,116.38818,0,10/11/09,15:38:14
1773,39.906483,116.388145,0,10/11/09,15:38:19
1774,39.906483,116.388089,0,10/11/09,15:38:24
1775,39.906455,116.388049,0,10/11/09,15:38:29
1776,39.906453000000006,116.38801299999999,0,10/11/09,15:38:34
1777,39.906459999999996,116.387964,0,10/11/09,15:38:39
1778,39.906484000000006,116.387927,0,10/11/09,15:38:44
1779,39.906490999999995,116.38788000000001,0,10/11/09,15:38:49
1780,39.906484999999996,116.387851,0,10/11/09,15:38:54
1781,39.906486,116.38780700000001,0,10/11/09,15:38:59
1782,39.906484000000006,116.38776499999999,0,10/11/09,15:39:04
1783,39.906493,116.387725,0,10/11/09,15:39:09
1784,39.906465999999995,116.38766100000001,0,10/11/09,15:39:14
1785,39.906465000000004,116.38761000000001,0,10/11/09,15:39:19
1786,39.906448,116.387551,0,10/11/09,15:39:24
1787,39.906444,116.387492,0,10/11/09,15:39:29
1788,39.906451000000004,116.387429,0,10/11/09,15:39:34
1789,39.906444,116.38738000000001,0,10/11/09,15:39:39
1790,39.906448,116.387323,0,10/11/09,15:39:44
1791,39.906451000000004,116.38727,0,10/11/09,15:39:49
1792,39.906457,116.387206,0,10/11/09,15:39:54
1793,39.906458,116.38718200000001,0,10/11/09,15:39:59
1794,39.906447,116.387173,0,10/11/09,15:40:04
1795,39.906442999999996,116.387173,0,10/11/09,15:40:09
1796,39.906442999999996,116.387173,0,10/11/09,15:40:12
1797,39.906434999999995,116.387169,0,10/11/09,15:40:14
1798,39.906431,116.38715900000001,0,10/11/09,15:40:19
1799,39.906433,116.387157,0,10/11/09,15:40:24
1800,39.906434000000004,116.38715400000001,0,10/11/09,15:40:29
1801,39.906434000000004,116.38715400000001,0,10/11/09,15:40:32
1802,39.906442,116.38715800000001,0,10/11/09,15:40:34
1803,39.90644,116.38717199999999,0,10/11/09,15:40:39
1804,39.906441,116.38717,0,10/11/09,15:40:44
1805,39.906442,116.387171,0,10/11/09,15:40:49
1806,39.906442,116.387171,0,10/11/09,15:40:54
1807,39.906442,116.387171,0,10/11/09,15:40:59
1808,39.906441,116.38717,0,10/11/09,15:41:04
1809,39.906441,116.38717,0,10/11/09,15:41:09
1810,39.906441,116.38717,0,10/11/09,15:41:14
1811,39.906441,116.387169,0,10/11/09,15:41:19
1812,39.906441,116.387169,0,10/11/09,15:41:24
1813,39.906442,116.387169,0,10/11/09,15:41:29
1814,39.906442,116.387169,0,10/11/09,15:41:34
1815,39.906442999999996,116.387169,0,10/11/09,15:41:39
1816,39.906442999999996,116.387169,0,10/11/09,15:41:44
1817,39.906444,116.38717,0,10/11/09,15:41:49
1818,39.906444,116.38717,0,10/11/09,15:41:52
1819,39.906442999999996,116.387166,0,10/11/09,15:41:54
1820,39.906444,116.387142,0,10/11/09,15:41:59
1821,39.906437,116.387082,0,10/11/09,15:42:04
1822,39.906434000000004,116.38703100000001,0,10/11/09,15:42:09
1823,39.906434000000004,116.386994,0,10/11/09,15:42:14
1824,39.906428999999996,116.38693,0,10/11/09,15:42:19
1825,39.906420000000004,116.386871,0,10/11/09,15:42:24
1826,39.906422,116.38680900000001,0,10/11/09,15:42:29
1827,39.906427,116.386746,0,10/11/09,15:42:34
1828,39.906421,116.386692,0,10/11/09,15:42:39
1829,39.906428999999996,116.386628,0,10/11/09,15:42:44
1830,39.906437,116.38656999999999,0,10/11/09,15:42:49
1831,39.906433,116.38651100000001,0,10/11/09,15:42:54
1832,39.906427,116.386453,0,10/11/09,15:42:59
1833,39.906434000000004,116.386401,0,10/11/09,15:43:04
1834,39.906428999999996,116.38636000000001,0,10/11/09,15:43:09
1835,39.906431,116.386299,0,10/11/09,15:43:14
1836,39.906431,116.38625400000001,0,10/11/09,15:43:19
1837,39.906424,116.38619399999999,0,10/11/09,15:43:24
1838,39.90643,116.38614299999999,0,10/11/09,15:43:29
1839,39.906425,116.386096,0,10/11/09,15:43:34
1840,39.906421,116.386044,0,10/11/09,15:43:39
1841,39.906415,116.38598600000002,0,10/11/09,15:43:44
1842,39.906407,116.385939,0,10/11/09,15:43:49
1843,39.906383,116.38589499999999,0,10/11/09,15:43:54
1844,39.90637,116.38585800000001,0,10/11/09,15:43:59
1845,39.906366999999996,116.38580300000001,0,10/11/09,15:44:04
1846,39.906376,116.38571999999999,0,10/11/09,15:44:09
1847,39.906396,116.38563400000001,0,10/11/09,15:44:14
1848,39.906402,116.385572,0,10/11/09,15:44:19
1849,39.906413,116.385521,0,10/11/09,15:44:24
1850,39.906403000000005,116.38547,0,10/11/09,15:44:29
1851,39.906416,116.385406,0,10/11/09,15:44:34
1852,39.906406,116.38536299999998,0,10/11/09,15:44:39
1853,39.906397999999996,116.38532099999999,0,10/11/09,15:44:44
1854,39.906407,116.38525200000001,0,10/11/09,15:44:49
1855,39.906397999999996,116.38518899999998,0,10/11/09,15:44:54
1856,39.906374,116.38515,0,10/11/09,15:44:59
1857,39.906368,116.38508700000001,0,10/11/09,15:45:04
1858,39.906371,116.385025,0,10/11/09,15:45:09
1859,39.906372,116.384969,0,10/11/09,15:45:14
1860,39.906363,116.38491599999999,0,10/11/09,15:45:19
1861,39.906359,116.38486499999999,0,10/11/09,15:45:24
1862,39.906363,116.384805,0,10/11/09,15:45:29
1863,39.906361,116.38476100000001,0,10/11/09,15:45:34
1864,39.906351,116.384699,0,10/11/09,15:45:39
1865,39.906343,116.384642,0,10/11/09,15:45:44
1866,39.906345,116.38458200000001,0,10/11/09,15:45:49
1867,39.90633,116.384533,0,10/11/09,15:45:54
1868,39.906335999999996,116.38447099999999,0,10/11/09,15:45:59
1869,39.906324,116.38443000000001,0,10/11/09,15:46:04
1870,39.906327000000005,116.384368,0,10/11/09,15:46:09
1871,39.906325,116.38431899999999,0,10/11/09,15:46:14
1872,39.906325,116.384258,0,10/11/09,15:46:19
1873,39.90632,116.384198,0,10/11/09,15:46:24
1874,39.906317,116.38413100000001,0,10/11/09,15:46:29
1875,39.906328,116.38408600000001,0,10/11/09,15:46:34
1876,39.906329,116.384077,0,10/11/09,15:46:39
1877,39.90632,116.384049,0,10/11/09,15:46:44
1878,39.906327000000005,116.383994,0,10/11/09,15:46:49
1879,39.906323,116.383931,0,10/11/09,15:46:54
1880,39.906325,116.383866,0,10/11/09,15:46:59
1881,39.90632,116.38380900000001,0,10/11/09,15:47:04
1882,39.906321000000005,116.38376000000001,0,10/11/09,15:47:09
1883,39.906310999999995,116.383696,0,10/11/09,15:47:14
1884,39.906304,116.383628,0,10/11/09,15:47:19
1885,39.906286,116.38356999999999,0,10/11/09,15:47:24
1886,39.906284,116.38351599999999,0,10/11/09,15:47:29
1887,39.906269,116.38346499999999,0,10/11/09,15:47:34
1888,39.906240999999994,116.383427,0,10/11/09,15:47:39
1889,39.906218,116.38337299999999,0,10/11/09,15:47:44
1890,39.906193,116.383328,0,10/11/09,15:47:49
1891,39.906191,116.383269,0,10/11/09,15:47:54
1892,39.906169,116.383214,0,10/11/09,15:47:59
1893,39.906191,116.383129,0,10/11/09,15:48:04
1894,39.906194,116.38306399999999,0,10/11/09,15:48:09
1895,39.906201,116.382998,0,10/11/09,15:48:14
1896,39.906206,116.38294099999999,0,10/11/09,15:48:19
1897,39.906202,116.382873,0,10/11/09,15:48:24
1898,39.906193,116.382833,0,10/11/09,15:48:29
1899,39.906182,116.38278700000001,0,10/11/09,15:48:34
1900,39.906188,116.382732,0,10/11/09,15:48:39
1901,39.906194,116.38269299999999,0,10/11/09,15:48:44
1902,39.906196,116.382636,0,10/11/09,15:48:49
1903,39.906183,116.382602,0,10/11/09,15:48:54
1904,39.906168,116.382547,0,10/11/09,15:48:59
1905,39.906177,116.38249099999999,0,10/11/09,15:49:04
1906,39.906191,116.38243700000001,0,10/11/09,15:49:09
1907,39.906181,116.38236200000001,0,10/11/09,15:49:14
1908,39.906175,116.382297,0,10/11/09,15:49:19
1909,39.906175,116.38223400000001,0,10/11/09,15:49:24
1910,39.906166,116.382208,0,10/11/09,15:49:29
1911,39.90616,116.382198,0,10/11/09,15:49:34
1912,39.906171,116.382171,0,10/11/09,15:49:39
1913,39.906037,116.38194399999999,0,10/11/09,15:58:44
1914,39.90605,116.381822,0,10/11/09,15:58:49
1915,39.906034000000005,116.38176299999999,0,10/11/09,15:58:54
1916,39.90605,116.38170500000001,0,10/11/09,15:58:59
1917,39.906059,116.381642,0,10/11/09,15:59:04
1918,39.906065999999996,116.38157,0,10/11/09,15:59:09
1919,39.90607,116.38152,0,10/11/09,15:59:14
1920,39.90607,116.381455,0,10/11/09,15:59:19
1921,39.906079999999996,116.381391,0,10/11/09,15:59:24
1922,39.906087,116.381316,0,10/11/09,15:59:29
1923,39.906101,116.381225,0,10/11/09,15:59:34
1924,39.906128,116.381151,0,10/11/09,15:59:39
1925,39.906127000000005,116.38107600000001,0,10/11/09,15:59:44
1926,39.906099,116.380996,0,10/11/09,15:59:49
1927,39.90607,116.380928,0,10/11/09,15:59:54
1928,39.906026000000004,116.380874,0,10/11/09,15:59:59
1929,39.90602,116.380829,0,10/11/09,16:00:04
1930,39.905998,116.38078300000001,0,10/11/09,16:00:09
1931,39.906008,116.380707,0,10/11/09,16:00:14
1932,39.905989,116.380642,0,10/11/09,16:00:19
1933,39.905995000000004,116.38058899999999,0,10/11/09,16:00:24
1934,39.905995000000004,116.38055200000001,0,10/11/09,16:00:29
1935,39.906034000000005,116.38046399999999,0,10/11/09,16:00:34
1936,39.906040000000004,116.380389,0,10/11/09,16:00:39
1937,39.90606,116.38031000000001,0,10/11/09,16:00:44
1938,39.906083,116.38024399999999,0,10/11/09,16:00:49
1939,39.906079999999996,116.380159,0,10/11/09,16:00:54
1940,39.906079,116.380091,0,10/11/09,16:00:59
1941,39.906117,116.380022,0,10/11/09,16:01:04
1942,39.906124,116.379948,0,10/11/09,16:01:09
1943,39.906135,116.37988899999999,0,10/11/09,16:01:14
1944,39.906126,116.379847,0,10/11/09,16:01:19
1945,39.906115,116.37980300000001,0,10/11/09,16:01:24
1946,39.90612,116.379768,0,10/11/09,16:01:29
1947,39.906119,116.379731,0,10/11/09,16:01:34
1948,39.906121999999996,116.3797,0,10/11/09,16:01:39
1949,39.906127000000005,116.37965700000001,0,10/11/09,16:01:44
1950,39.906127000000005,116.37965700000001,0,10/11/09,16:01:47
1951,39.906121,116.379653,0,10/11/09,16:01:49
1952,39.906149,116.379644,0,10/11/09,16:01:54
1953,39.906147,116.37963400000001,0,10/11/09,16:01:59
1954,39.906143,116.37963400000001,0,10/11/09,16:02:04
1955,39.906137,116.37963,0,10/11/09,16:02:09
1956,39.906131,116.379626,0,10/11/09,16:02:14
1957,39.906132,116.379627,0,10/11/09,16:02:19
1958,39.906137,116.379628,0,10/11/09,16:02:24
1959,39.906137,116.379628,0,10/11/09,16:02:27
1960,39.906141,116.37962399999999,0,10/11/09,16:02:29
1961,39.90613,116.379618,0,10/11/09,16:02:34
1962,39.906147,116.379608,0,10/11/09,16:02:39
1963,39.90616,116.379605,0,10/11/09,16:02:44
